"","id","city","region","first_choice","second_choice","would_not_use","gender","race","target","emotion","image_race","image_gender"
"1645",34854490,"CA","Reseda","Happiness","I don't know","Anger","male","asian","BF-051","Happiness","Black","Female"
"1646",45137241,"NY","New York","Anger","Disgust","Happiness","female","black","BF-051","Anger","Black","Female"
"1647",41812828,"IL","Chicago","Anger","Disgust","Happiness","male","latino","BF-051","Anger","Black","Female"
"1648",45185085,"CA","San Jose","Anger","Disgust","Anger","female","black","BF-051","Anger","Black","Female"
"1649",45231609,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-051","Happiness","Black","Female"
"1650",45238471,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-051","Happiness","Black","Female"
"1651",45238472,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-051","Happiness","Black","Female"
"1652",6377879,"IA","Council Bluffs","Surprise","Fear","Happiness","female","white","BF-051","Fear","Black","Female"
"1653",32909939,"VA","Glen Allen","Surprise","Fear","Happiness","female","black","BF-051","Fear","Black","Female"
"1654",39250191,"OH","Northwood","Surprise","Neutral","Anger","female","white","BF-051","Fear","Black","Female"
"1655",45194805,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-049","Happiness","Black","Female"
"1656",45214884,"NY","New York","Happiness","Surprise","Sadness","male","black","BF-049","Happiness","Black","Female"
"1657",45212740,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-049","Happiness","Black","Female"
"1658",19425875,"OH","Napoleon","Anger","Disgust","Happiness","male","white","BF-049","Anger","Black","Female"
"1659",45190373,"CA","San Francisco","Anger","Anger","Happiness","female","black","BF-049","Anger","Black","Female"
"1660",45212721,"NY","New York","Anger","Anger","Happiness","female","black","BF-049","Anger","Black","Female"
"1661",45238881,"CA","Los Angeles","Sadness","Surprise","Happiness","female","black","BF-049","Fear","Black","Female"
"1662",45238858,"CA","Los Angeles","Sadness","Surprise","Happiness","female","black","BF-049","Fear","Black","Female"
"1663",45238856,"CA","Los Angeles","Surprise","Sadness","Happiness","female","black","BF-049","Fear","Black","Female"
"1664",34110399,"OH","Hamilton","Happiness","Neutral","Anger","female","white","BF-049","Happiness","Black","Female"
"1665",15298546,"OH","Cleveland","Happiness","Surprise","Disgust","female","white","BF-049","Happiness","Black","Female"
"1666",34928865,"PA","Philadelphia","Happiness","Surprise","Fear","male","white","BF-049","Happiness","Black","Female"
"1667",2438945,"MI","Garden City","Disgust","Neutral","Anger","female","white","BF-009","Happiness","Black","Female"
"1668",1905769,"TX","Dallas","Happiness","Neutral","Fear","male","asian","BF-009","Happiness","Black","Female"
"1669",5861591,"OH","Youngstown","Neutral","Happiness","Anger","female","white","BF-009","Happiness","Black","Female"
"1670",34110399,"OH","Hamilton","Surprise","Fear","Happiness","female","white","BF-009","Fear","Black","Female"
"1671",15298546,"OH","Cleveland","Surprise","Fear","Happiness","female","white","BF-009","Fear","Black","Female"
"1672",41752257,"IA","Davenport","Surprise","Fear","Neutral","female","white","BF-009","Fear","Black","Female"
"1673",41752257,"IA","Davenport","Happiness","Neutral","Anger","female","white","BF-009","Happiness","Black","Female"
"1674",45185085,"CA","San Jose","Happiness","Happiness","Happiness","female","black","BF-009","Happiness","Black","Female"
"1675",45315294,"NY","New York","Happiness","Surprise","Disgust","female","black","BF-009","Happiness","Black","Female"
"1676",32004236,"MI","Zeeland","Neutral","Fear","Happiness","female","asian","BF-009","Anger","Black","Female"
"1677",41265265,"MN","Mound","Disgust","Fear","Happiness","female","white","BF-009","Anger","Black","Female"
"1678",45328227,"NY","New York","Anger","Fear","Happiness","female","black","BF-009","Anger","Black","Female"
"1679",45214884,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-010","Happiness","Black","Female"
"1680",45212740,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-010","Happiness","Black","Female"
"1681",13095205,"WI","Racine","Happiness","Surprise","Fear","female","white","BF-010","Happiness","Black","Female"
"1682",35408915,"IN","Muncie","Disgust","Sadness","Happiness","male","white","BF-010","Anger","Black","Female"
"1683",44828798,"MN","Duluth","Disgust","Anger","Happiness","female","white","BF-010","Anger","Black","Female"
"1684",38202325,"ME","Limestone","Disgust","Neutral","Happiness","female","white","BF-010","Anger","Black","Female"
"1685",31200300,NA,NA,"Sadness","Surprise","Happiness","other","other","BF-010","Fear","Black","Female"
"1686",39487239,"WI","Green Bay","Fear","Surprise","Happiness","female","white","BF-010","Fear","Black","Female"
"1687",45212694,"NY","New York","Fear","Surprise","Happiness","female","black","BF-010","Fear","Black","Female"
"1688",39589091,"NV","Las Vegas","Happiness","Neutral","Disgust","male","white","BF-010","Happiness","Black","Female"
"1689",45137241,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-010","Happiness","Black","Female"
"1690",34928865,"PA","Philadelphia","Happiness","Neutral","Anger","male","white","BF-010","Happiness","Black","Female"
"1691",39911407,"NY","Buffalo","Happiness","Neutral","Anger","male","white","BF-037","Happiness","Black","Female"
"1692",27770607,"TX","El Paso","Happiness","Neutral","Sadness","male","latino","BF-037","Happiness","Black","Female"
"1693",43987776,"PA","Ambler","Happiness","Neutral","Fear","male","white","BF-037","Happiness","Black","Female"
"1694",19425875,"OH","Napoleon","Disgust","Anger","Happiness","male","white","BF-037","Anger","Black","Female"
"1695",30655535,"SC","North Charleston","Anger","Disgust","Happiness","female","black","BF-037","Anger","Black","Female"
"1696",45190373,"CA","San Francisco","Anger","Anger","Happiness","female","black","BF-037","Anger","Black","Female"
"1697",1905769,"TX","Dallas","Happiness","Happiness","Sadness","male","asian","BF-037","Happiness","Black","Female"
"1698",45214633,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-037","Happiness","Black","Female"
"1699",45231609,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-037","Happiness","Black","Female"
"1700",15004831,"RI","Riverside","Surprise","Fear","Happiness","female","white","BF-037","Fear","Black","Female"
"1701",45315294,"NY","New York","Surprise","Sadness","Happiness","female","black","BF-037","Fear","Black","Female"
"1702",34854490,"CA","Reseda","Surprise","Fear","Happiness","male","asian","BF-037","Fear","Black","Female"
"1703",45190354,"CA","San Francisco","Happiness","Surprise","Sadness","female","black","BF-008","Happiness","Black","Female"
"1704",45202169,"NY","New York","Happiness","Neutral","Fear","female","black","BF-008","Happiness","Black","Female"
"1705",45328227,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-008","Happiness","Black","Female"
"1706",45194805,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-008","Happiness","Black","Female"
"1707",45214884,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-008","Happiness","Black","Female"
"1708",45315022,"GA","Atlanta","Happiness","Surprise","Sadness","female","black","BF-008","Happiness","Black","Female"
"1709",35408915,"IN","Muncie","Surprise","Disgust","Happiness","male","white","BF-008","Fear","Black","Female"
"1710",44828798,"MN","Duluth","Surprise","Disgust","Anger","female","white","BF-008","Fear","Black","Female"
"1711",38202325,"ME","Limestone","Surprise","Fear","Neutral","female","white","BF-008","Fear","Black","Female"
"1712",35408915,"IN","Muncie","Disgust","Surprise","Happiness","male","white","BF-008","Anger","Black","Female"
"1713",44828798,"MN","Duluth","Disgust","Anger","Happiness","female","white","BF-008","Anger","Black","Female"
"1714",44204650,"NH","Amherst","Sadness","Anger","Happiness","male","other","BF-008","Anger","Black","Female"
"1715",20623511,"OH","Cleveland","Disgust","Anger","Happiness","female","black","BF-040","Anger","Black","Female"
"1716",39734761,"VA","Vienna","Anger","Sadness","Happiness","female","white","BF-040","Anger","Black","Female"
"1717",44141581,"NY","Buffalo","Sadness","Fear","Surprise","male","white","BF-040","Anger","Black","Female"
"1718",27770607,"TX","El Paso","Surprise","Anger","Happiness","male","latino","BF-040","Fear","Black","Female"
"1719",43987776,"PA","Ambler","Surprise","Fear","Happiness","male","white","BF-040","Fear","Black","Female"
"1720",34609243,NA,NA,"Disgust","Fear","Happiness","female","white","BF-040","Fear","Black","Female"
"1721",44204650,"NH","Amherst","Happiness","Neutral","Sadness","male","other","BF-040","Happiness","Black","Female"
"1722",45102429,"NY","New York","Happiness","Happiness","Fear","female","black","BF-040","Happiness","Black","Female"
"1723",30655535,"SC","North Charleston","Happiness","Surprise","Anger","female","black","BF-040","Happiness","Black","Female"
"1724",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-040","Happiness","Black","Female"
"1725",45238472,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-040","Happiness","Black","Female"
"1726",45238471,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-040","Happiness","Black","Female"
"1727",45102429,"NY","New York","Disgust","Anger","Sadness","female","black","BF-024","Anger","Black","Female"
"1728",44204650,"NH","Amherst","Disgust","Anger","Happiness","male","other","BF-024","Anger","Black","Female"
"1729",38202325,"ME","Limestone","Disgust","Anger","Happiness","female","white","BF-024","Anger","Black","Female"
"1730",39487239,"WI","Green Bay","Happiness","Surprise","Happiness","female","white","BF-024","Happiness","Black","Female"
"1731",45212694,"NY","New York","Happiness","Surprise","Anger","female","black","BF-024","Happiness","Black","Female"
"1732",39438102,"IN","Anderson","Happiness","Neutral","Anger","female","white","BF-024","Happiness","Black","Female"
"1733",45185406,NA,NA,"Surprise","Happiness","Anger","female","black","BF-024","Fear","Black","Female"
"1734",31200300,NA,NA,"Surprise","Disgust","Anger","other","other","BF-024","Fear","Black","Female"
"1735",39487239,"WI","Green Bay","Surprise","Fear","Anger","female","white","BF-024","Fear","Black","Female"
"1736",6720676,"PA","Pittsburgh","Happiness","Surprise","Disgust","female","white","BF-024","Happiness","Black","Female"
"1737",5814726,"MT","Philipsburg","Happiness","Neutral","Sadness","female","white","BF-024","Happiness","Black","Female"
"1738",21973970,"WI","Beloit","Happiness","Neutral","Anger","female","white","BF-024","Happiness","Black","Female"
"1739",20623511,"OH","Cleveland","Happiness","Neutral","Sadness","female","black","BF-004","Happiness","Black","Female"
"1740",39734761,"VA","Vienna","Happiness","Surprise","Anger","female","white","BF-004","Happiness","Black","Female"
"1741",44141581,"NY","Buffalo","Happiness","Surprise","Surprise","male","white","BF-004","Happiness","Black","Female"
"1742",45316626,"NY","New York","Surprise","Fear","Happiness","female","black","BF-004","Fear","Black","Female"
"1743",45190354,"CA","San Francisco","Surprise","Fear","Happiness","female","black","BF-004","Fear","Black","Female"
"1744",39147083,"NJ","Maple Shade","Surprise","Fear","Happiness","female","black","BF-004","Fear","Black","Female"
"1745",45238470,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-004","Anger","Black","Female"
"1746",45238471,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-004","Anger","Black","Female"
"1747",45238472,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-004","Anger","Black","Female"
"1748",43822631,"MN","Saint Paul","Happiness","Surprise","Disgust","female","black","BF-004","Happiness","Black","Female"
"1749",45077052,"WA","Seattle","Happiness","Surprise","Anger","male","latino","BF-004","Happiness","Black","Female"
"1750",34928865,"PA","Philadelphia","Happiness","Neutral","Fear","male","white","BF-004","Happiness","Black","Female"
"1751",43822631,"MN","Saint Paul","Happiness","Surprise","Anger","female","black","BF-002","Happiness","Black","Female"
"1752",45077052,"WA","Seattle","Happiness","Surprise","Sadness","male","latino","BF-002","Happiness","Black","Female"
"1753",34928865,"PA","Philadelphia","Happiness","Surprise","Anger","male","white","BF-002","Happiness","Black","Female"
"1754",1905769,"TX","Dallas","Neutral","Surprise","Happiness","male","asian","BF-002","Anger","Black","Female"
"1755",45214633,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-002","Anger","Black","Female"
"1756",45231609,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-002","Anger","Black","Female"
"1757",6367365,NA,NA,"Surprise","Disgust","Happiness","female","white","BF-002","Fear","Black","Female"
"1758",31349958,"IL","Quincy","Disgust","Fear","Happiness","female","white","BF-002","Fear","Black","Female"
"1759",39589091,"NV","Las Vegas","Surprise","Anger","Happiness","male","white","BF-002","Fear","Black","Female"
"1760",41545007,"NV","Las Vegas","Happiness","Neutral","Sadness","female","white","BF-002","Happiness","Black","Female"
"1761",31349958,"IL","Quincy","Happiness","Surprise","Anger","female","white","BF-002","Happiness","Black","Female"
"1762",34824899,NA,NA,"Happiness","I don't know","Disgust","female","white","BF-002","Happiness","Black","Female"
"1763",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-019","Happiness","Black","Female"
